All Time Rank,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Explicit Track,Is_Recent,Track,Album Name,Artist,Release Date,ISRC
0.738390712570056,0.19395445862914656,0.1617047007830404,0.0707649061499402,0.6947368421052631,0.01766632166688248,0.04245434056476736,0.00394245954248526,0.001146818647267418,0.0005511854336316161,0.00019788700525960004,0.055944055944055944,6.134828186468102e-05,0.0364500792393027,0.0012741363949724405,0.14354066985645933,1.0,0.0,,,,,
0.1741393114491593,0.2218477788152499,0.37144875175942726,0.12508476056153162,0.7578947368421052,0.055450638306903215,0.10473596457312234,0.0023749387660264086,0.003327391421795397,0.002147941167635171,0.028341652027430903,0.08041958041958042,0.05571190846836345,0.0427892234548336,0.0037609448864656223,0.13875598086124402,1.0,0.0,,,,,
0.6287029623698959,0.05692022642210556,0.06641192023591146,0.06790439217164565,0.6210526315789473,0.008213423478990666,0.02481674695946668,0.09056328016219203,0.05294871463265944,0.039564058058643825,0.0003554159756507208,0.08391608391608392,0.03425770643549375,0.030110935023771792,0.00029492552814071316,0.07177033492822966,1.0,0.0,Too Sweet,Unreal Unearth: Unheard,Hozier,2024-03-22,USSM12401865
0.3734987990392314,0.06988293373415608,0.11452579731059587,0.10196360828773696,0.6947368421052631,0.0022288902443894226,0.011567504143883944,0.018028040247397317,0.08240322008649835,0.09787227722910784,0.00020659787637889398,0.023310023310023312,0.00046896042386943666,0.00792393026941363,0.0006597746043484761,0.07336523125996809,1.0,0.0,What's Love Got to Do with It - 2023 Remaster,What's Love Got to Do with It (30th Anniversary Deluxe Edition),Tina Turner,2024-04-26,GBAYE2300351
0.831865492393915,0.03602728027993561,0.05414716687754386,0.03035952726588946,0.6842105263157894,0.01743374974874247,0.029600308182611678,0.0020813087195454705,0.0011408116491630179,0.0009391688285152276,0.003980773036630587,0.022144522144522148,0.0010016286789060421,0.009508716323296355,0.05353971559112346,0.02392344497607655,1.0,0.0,A Bar Song (Tipsy),A Bar Song (Tipsy),Shaboozey,2024-04-12,USUYG1541249
0.5950760608486789,0.0010616705234387724,0.004640992156045739,0.0002963672657563543,0.02105263157894737,0.0001438025326293611,0.0005057846186911009,0.06463821193005004,0.002582963011336539,0.00397188257035212,0.0006214212218414361,0.0011655011655011655,2.772470430423085e-05,0.003169572107765452,8.073389106579827e-05,0.05263157894736842,0.0,0.0,Lose Control,Lose Control,Teddy Swims,2023-06-23,USWB12302315
0.7738190552441954,0.05222897598028773,0.04828495014321017,0.02803632809336059,0.7578947368421052,0.0035008833817738905,0.00693232737893218,0.00059454266969438,0.00162498876208246,0.0008473963634385805,0.0037629441252808845,0.0034965034965034965,2.3005605699255384e-05,0.003169572107765452,0.0006158146257379582,0.019138755980861243,0.0,0.0,fukumean,fukumean,Gunna,2023-06-15,USAT22306575
0.24899919935948758,0.24338943381795478,0.19317367642799432,0.11769810282982024,0.6631578947368421,0.005534780008634712,0.02331162206263448,0.3137453852595131,0.0438733123777172,0.053752956825862265,0.09676168347165419,0.1456876456876457,0.05573078486278335,0.17274167987321712,0.010155387745288947,0.2535885167464115,0.0,0.0,Dance Monkey,Dance Monkey,Tones And I,2019-05-10,QZES71982312
0.8424739791833467,0.06118809540957015,0.03707034829460476,0.01819382825518093,0.6842105263157894,0.008221087018656032,0.024266893151699373,0.008594819493794556,0.0016690135334005668,0.0024038850509515803,0.0006680326060719293,0.01515151515151515,0.0003014324233928077,0.00792393026941363,0.004627397002191907,0.004784688995215311,0.0,0.0,BIRDS OF A FEATHER,HIT ME HARD AND SOFT,Billie Eilish,2024-05-17,USUM72401994
0.16633306645316254,0.1884674492842349,0.2579595556165321,0.07571648082507794,0.8210526315789474,0.006449068227191164,0.01690969770590502,0.00172821147844409,0.004539646869002655,0.00412346935794689,0.000563951979538206,0.024475524475524476,0.0014204486800976144,0.001584786053882726,0.0005313158608821334,0.00956937799043062,0.0,0.0,Cupid ï¿½ï¿½ï¿½ Twin Ver. (FIFTY FIFTY) ï¿½ï¿½ï¿½ Spe,Cupid ï¿½ï¿½ï¿½ Twin Ver. (FIFTY FIFTY) ï¿½ï¿½ï¿½ Spe,sped up 8282,2023-04-08,KRA252300672
0.6513210568454764,0.13776380282536146,0.23627223314718548,0.07809386470092161,0.7684210526315789,0.012780987588955408,0.0389423824721589,0.0018888159960892994,0.004424958410934143,0.0019472185866879948,0.0092085095168269,0.10139860139860139,0.001398032961723981,0.047543581616481784,0.002368941384664341,0.09569377990430622,0.0,0.0,I'm Good (Blue),I'm Good (Blue),David Guetta,2022-08-26,UKWLG2200055
0.11569255404323457,0.415522445536993,0.27412172611032354,0.1737414119865857,0.7263157894736841,0.1413010129875518,0.2124245166688418,0.036048237719851946,0.011457484894250742,0.015155994492694927,0.24150143100442117,0.2272727272727273,0.006154294468213626,0.1362916006339144,0.006638425426676583,0.4258373205741626,0.0,0.0,,,,,
0.9001200960768614,0.04790629494722593,0.03597954575865824,0.013580192310755673,0.6210526315789473,0.022770778147773632,0.1054668294455621,0.0036898963340284384,0.019768893853964246,0.009013858198369957,0.02160370153570256,0.019813519813519816,0.0011137072707742093,0.0,3.168117861482951e-05,0.04784688995215311,0.0,0.0,,,,,
0.34947958366693355,0.1049903682222124,0.2723415499220009,0.15350493286446648,0.7473684210526316,6.43969523235526e-05,0.00019014266284592468,0.01336490725358432,0.01833827801705089,0.021056426688689917,0.0008399018942771455,0.08974358974358974,0.014451649590411736,0.044374009508716325,0.009638764265317686,0.09569377990430622,0.0,0.0,,,,,
0.32846277021617293,0.01981744905156937,0.018289574197438648,0.009784636750151603,0.7368421052631579,0.00943669417270074,0.019280767724432053,0.013260566745921786,0.00014316302437159624,0.00021345550448986612,0.08650659097616334,0.009324009324009324,0.00019702236675772557,0.0,0.00048733244944719625,0.014354066985645932,0.0,1.0,Houdini,Houdini - Single,Dua Lipa,2023-11-09,GBAHT2301246
0.38150520416333067,0.13878961648555013,0.08528754672750771,0.0710065436253206,0.631578947368421,0.0553237106325326,0.11062388747765486,0.029789530946900445,0.002368188230092126,0.0023013776795440034,0.043373443182218085,0.10256410256410256,0.008000051910084655,0.05071315372424723,0.005038080682963727,0.14832535885167464,0.0,0.0,Danza Kuduro - Cover,GEKIATU BEST AGE SONG - CLUB SONG,MUSIC LAB JPN,2024-05-02,TCJPA2415647
0.8795036028823058,0.0055582592117817955,0.009751164905969095,0.06280000252950892,0.6842105263157894,0.0002731000903229846,0.0015702176247612224,2.586966606555963e-05,3.143115248519773e-05,1.1792523834560523e-05,0.0006106480407704552,0.01282051282051282,0.00017519653570971405,0.006339144215530904,0.046731074127865424,0.05741626794258373,1.0,1.0,If We Ever Broke Up,If We Ever Broke Up,Mae Stephens,2023-02-10,GBUM72300969
0.3744995996797438,0.015856689706824408,0.04408773168967684,0.01467100300322768,0.43157894736842106,0.00021410939795442525,0.0006285556661903685,0.5609895548027257,0.039730086049199365,0.05628712511854904,0.0449603239819818,0.04312354312354312,0.0005061233253836185,0.011093502377179081,0.00011086069232748403,0.011164274322169057,0.0,0.0,Despacito,Despacito (Featuring Daddy Yankee),Luis Fonsi,2017-01-13,USUM71607007
0.1801441152922338,0.0001670880311724621,3.5569647911299466e-05,0.00014099077074978817,0.0,0.0,1.652995802931317e-06,0.07756586293449404,0.0005313404762250991,0.0016369964089455735,0.0672633000025993,0.003108003108003108,0.003691711512850596,0.006339144215530904,0.03666812106396896,0.044657097288676235,0.0,1.0,euphoria,euphoria,Kendrick Lamar,2024-04-30,USUG12402839
0.12530024019215372,0.10985466399818639,0.11547601504765487,0.05371474678497074,0.7789473684210526,0.007547762995648334,0.00999874693289036,0.003112030334129791,0.008007406706089123,0.0064667048891253074,0.08085812784138764,0.05128205128205128,0.18983164025839422,0.009508716323296355,0.0033237118156267884,0.11483253588516747,0.0,0.0,,,,,
0.5892714171337069,0.17025000297976092,0.24361482475173232,0.1407562956421551,0.7684210526315789,0.010344075709606264,0.03748845229970874,0.004616205620666867,0.011245009515744734,0.005131989744313586,1.1364031376913163e-05,0.08624708624708624,0.022282993725368516,0.030110935023771792,0.0030070171936005894,0.2966507177033492,0.0,0.0,,,,,
0.39031224979983986,0.007423184432427787,0.002012225796124941,0.005655548896895689,0.44912280701754376,0.010568458257391422,0.03092121231418321,0.015077476274313035,0.005046021901933406,0.004536509799989379,0.013730880748885317,0.002331002331002331,0.00035334250804753783,0.0,1.3661336636424262e-05,0.05263157894736842,0.0,1.0,Shape of You,Shape of You,Ed Sheeran,2017-01-06,GBAHS1600463
0.0322257806244996,0.5063139938722447,0.5240933550816324,0.27745012221823917,0.8210526315789474,0.04739270528470706,0.1781052585359259,0.08159416207964881,0.2178993638929361,0.1340145197256366,0.3597665691968324,0.41258741258741255,0.002851515332056424,0.1537242472266244,0.0377336896997271,0.4832535885167464,1.0,0.0,Mitu,Mitu - Single,Maian,2023-01-19,EEUM72300001
0.5376301040832666,0.0657966013280041,0.06783301235960576,0.06303709253031636,0.7684210526315789,0.001435725774280345,0.0034693974628087175,0.0051557195892523305,0.005951956000126108,0.00387548861825948,0.006002226649754599,0.013986013986013986,4.719098604975463e-06,0.003169572107765452,4.7732663342017535e-05,0.019138755980861243,1.0,0.0,Blinding Lights,Blinding Lights,The Weeknd,2019-11-29,USUG11904206
0.9043234587670136,0.06500282328771136,0.03736506823444124,0.03376398476602879,0.631578947368421,0.0022847253399789938,0.004141460620472356,0.018714771432810057,0.026279484547299822,0.021238104875522343,0.03591348783440209,0.01282051282051282,0.0023689874996976825,0.003169572107765452,0.0015148149345825838,0.028708133971291867,0.0,0.0,,,,,
0.8620896717373898,0.36350282183342036,0.2831072966898208,0.34904458988646303,0.7052631578947368,0.01909534911908022,0.0438133759393269,0.019106378709848007,0.02062345506610162,0.02508134296697816,0.0034848684715350397,0.2470862470862471,0.05989420960702296,0.410459587955626,0.03739951419068414,0.3588516746411483,0.0,0.0,Dona Felicidade,Dona Felicidade,Patati Patatï¿,2024-06-04,QZNJW2423715
0.08186549239391512,0.00043588114006557567,0.0008418150005674206,0.0019860609193187557,0.4105263157894737,2.900106656144678e-05,0.00019364123648708028,0.18529628797152745,0.020004374349572883,0.020747331317616333,0.01607865229792655,0.0019425019425019427,0.0,0.004754358161648178,0.0009702751497865191,0.0,0.0,0.0,,,,,
0.12329863891112888,0.029075440994883014,2.879447688057575e-05,5.755814421763279e-07,0.6982456140350877,0.01072545426165386,0.02198265088358457,0.014378593096956119,6.223818905116146e-06,7.047767699389938e-06,0.08900915470761762,0.004273504273504273,0.00028963467688036907,0.0005282620179609086,0.012590893973186914,0.04465709728867623,0.0,1.0,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),Sam Smith,2022-09-22,GBUM72205415
0.6839471577261809,0.12249587080787493,0.10111773384079364,0.07777766465209478,0.7894736842105262,0.018209126401378686,0.06835205048833348,0.01424618522255727,0.028673143239749094,0.020550063262200324,0.014955997683390216,0.039627039627039624,0.002022723639557608,0.02377179080824089,0.003279704971367432,0.06220095693779905,0.0,0.0,Stereo Love - Melodic,Stereo Love Deluxe (feat. Vika Jigulina),Edward Maya,2024-06-05,ROCMA2413380
0.2854283426741393,0.01834338676326175,0.012517128479262047,0.08961324674082821,0.7894736842105262,0.0009516446814739736,0.006264677559577339,0.004767516593645548,0.0007692777813654697,0.000528463493515645,0.028020592564801165,0.0641025641025641,0.003318116206623373,0.030110935023771792,0.05193402816344301,0.08133971291866028,1.0,1.0,,,,,
0.1843474779823859,0.3109613004575572,0.1702295597324485,0.14042945686614208,0.7368421052631579,0.08741441594738286,0.18786940845282354,0.03008393665244165,0.006208452117325286,0.003600026302285162,0.2936080960995918,0.1655011655011655,0.10626820171079121,0.10618066561014264,0.017223243112272753,0.3157894736842105,0.0,0.0,Supernova,Supernova,aespa,2024-05-13,KRA302400090
0.7245796637309847,0.018461956852216778,0.030967612988680383,0.025267522154253593,0.5684210526315789,0.0020909775913658534,0.009080226915560544,0.0008372377712178088,0.0018747116824394323,0.0017194273872781969,0.11199309866444641,0.047785547785547784,0.03607278973643244,0.02694136291600634,0.005035549937926448,0.20574162679425836,1.0,0.0,,,,,
0.10908726981585266,0.15608766707745358,0.2034143474409332,0.23806432677614056,0.7684210526315789,0.00830432124431996,0.027203127249799505,0.04755169250530637,0.05221413227924389,0.04710560019954446,0.00795247503633206,0.023310023310023312,0.00029907287409032,0.009508716323296355,0.0029867478004779358,0.0430622009569378,1.0,0.0,Back That Azz Up (feat. Lil Wayne & Mannie Fresh),400 Degreez (Deluxe Edition),JUVENILE,2024-03-29,USCM52400059
0.5636509207365893,0.023583587283109237,0.09446451588862297,0.018180406915724617,0.6526315789473683,0.0008747021060859575,0.004236596145907083,0.00659305892009643,0.01453773891316677,0.009040238357355986,0.02400340888959213,0.008158508158508158,0.00030084253606718576,0.0021130480718436345,0.007153588260592379,0.0,1.0,0.0,,,,,
0.83306645316253,0.032214078280426585,0.051984193525985316,0.010536113593978439,0.6421052631578947,0.011807851239840303,0.02727951812379905,0.0034693506078926238,0.004732581760119645,0.0023281396284906236,0.04368547022147093,0.02913752913752914,0.04276270189631078,0.0,0.031618667650220415,0.03827751196172249,1.0,0.0,CARNIVAL,CARNIVAL,ýý$,2024-02-08,QZ7XS2400012
0.7259807846277021,0.24817909116939818,0.31013514772413536,0.3169809603719686,0.7684210526315789,0.03471067476752413,0.04813908942206581,0.005843686083538826,0.01749752773879372,0.010205756069470965,0.02757725573422319,0.19230769230769232,0.12387102939467531,0.10776545166402536,0.0268343332119513,0.2535885167464115,0.0,0.0,,,,,
0.311449159327462,0.0014293995661579738,0.0014464990150595113,0.07601181509367648,0.6947368421052631,4.027135262683837e-05,0.0003704957388977901,0.005080523752576481,0.00012232907253441339,0.00010314338244127061,0.09101412059626157,0.037296037296037296,1.179774651243866e-06,0.0,1.7316857245827666e-05,0.02392344497607655,1.0,1.0,"What Was I Made For? [From The Motion Picture ""Barbie""]","What Was I Made For? (From The Motion Picture ""Barbie"")",Billie Eilish,2023-07-13,USUM72307484
0.31965572457966374,0.056645912075651415,0.09693067814380639,0.1520627506664328,0.7473684210526316,0.0019159921899678132,0.00589686192067071,0.00066956613769017,0.002743323164746947,0.0018927339361224122,0.0332955405656735,0.019813519813519816,0.032255628852332914,0.012678288431061807,0.0021307701572670576,0.07177033492822966,1.0,0.0,,,,,
0.610088070456365,0.016195164995861912,0.008038740427953679,0.014635660015599477,0.7368421052631579,0.006291909178452245,0.01501119190498105,0.0019218676904906612,0.0022487563969428538,0.005723957590955042,0.17521351400034585,0.02913752913752914,8.907298616891188e-05,0.0,0.00022528317396669446,0.004784688995215311,0.0,1.0,,,,,
0.7033626901521216,0.01589476403398605,0.03655882288178512,0.21310011698292575,0.7403508771929824,9.007063726932035e-05,0.0003552817581096455,0.0003019037431237824,0.000622274555477906,0.0007900761575424851,1.913889110319161e-07,0.03846153846153846,0.00016044935256916574,0.04595879556259905,0.014205915475927694,0.10047846889952153,0.0,1.0,In the End,Papercuts,Linkin Park,2024-04-12,USWB11201322
0.45176140912730184,0.044709926523609236,0.04510400734428539,0.012988818590996983,0.6421052631578947,0.016615297435663902,0.045832871403923676,0.007916031631721216,0.01081927199360774,0.010840993799655706,0.003119567951155185,0.023310023310023312,0.0001433426201261297,0.01901743264659271,0.003489647456280989,0.028708133971291863,0.0,0.0,Shakira: Bzrp Music Sessions Vol. 53,Shakira: Bzrp Music Sessions Vol. 53,Bizarrap,2023-01-11,UYB282301031
